sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,is_violent_recid,v_decile_score,decile_score
Male,33,African-American,0,0,0,4,-1,1,M,1,F,0,6,7
Male,31,Caucasian,2,0,3,4,-1,1,F,0,O,0,6,9
Male,30,African-American,0,0,0,4,-1,1,M,0,O,0,6,10
Male,29,African-American,3,0,1,4,-1,1,F,0,O,0,6,9
Male,29,African-American,0,0,0,4,-1,1,M,1,M,0,6,5
Male,27,Caucasian,0,1,3,4,-1,1,M,1,M,0,6,4
Male,27,African-American,0,0,0,4,-1,1,F,1,M,1,6,5
Male,27,African-American,0,0,0,4,-1,1,M,0,O,0,6,6
Male,27,Other,0,0,0,4,-1,1,F,1,F,1,6,4
Male,25,African-American,0,1,0,4,-1,1,F,1,M,0,6,8
Male,24,African-American,0,1,3,4,-1,1,F,1,F,1,6,6
Male,24,African-American,0,0,3,4,-1,1,F,1,M,0,6,5
Male,23,African-American,0,1,0,4,-1,1,F,1,M,0,6,9
Male,23,African-American,0,0,0,4,-1,1,F,1,M,0,6,7
Male,22,African-American,1,0,0,4,-1,1,F,0,O,0,6,7
Male,22,African-American,0,0,1,4,-1,1,F,0,O,0,6,10
Male,21,Caucasian,0,1,0,4,-1,1,M,1,F,1,6,7
Male,21,African-American,0,0,0,4,-1,1,F,0,O,0,6,8
Male,20,African-American,0,1,1,4,-1,1,F,1,F,0,6,9
Female,20,Caucasian,0,0,0,4,-1,1,F,1,F,0,6,8
Male,39,Caucasian,0,0,0,3,-1,1,F,0,O,0,6,3
Male,38,Caucasian,0,0,0,3,-1,1,F,1,M,0,6,9
Male,33,Caucasian,0,0,0,3,-1,1,F,0,O,0,6,6
Male,30,Hispanic,0,0,0,3,-1,1,M,1,F,0,6,5
Male,29,African-American,1,0,0,3,-1,1,F,1,F,0,6,9
Male,29,African-American,0,0,0,3,-1,1,M,0,O,0,6,7
Female,27,African-American,0,0,0,3,-1,1,F,1,M,1,6,9
Male,27,African-American,0,0,0,3,-1,1,F,1,M,1,6,8
Male,26,African-American,0,0,1,3,-1,1,F,0,O,0,6,5
Male,26,Caucasian,0,0,0,3,-1,1,F,0,O,0,6,5
Male,25,African-American,0,0,0,3,-1,1,M,0,O,0,6,9
Male,25,African-American,0,0,0,3,-1,1,F,0,O,0,6,10
Male,25,African-American,0,1,0,3,-1,1,F,0,O,0,6,7
Male,24,Hispanic,0,0,0,3,-1,1,F,1,M,0,6,6
Male,24,Caucasian,0,0,0,3,-1,1,F,1,F,0,6,8
Female,24,African-American,0,0,0,3,-1,1,F,0,O,0,6,10
Male,23,Caucasian,0,0,0,3,-1,1,M,1,M,1,6,8
Male,23,Caucasian,0,0,0,3,-1,1,F,0,O,0,6,5
Male,22,African-American,0,0,0,3,-1,1,F,0,O,0,6,7
Male,22,African-American,0,1,0,3,-1,1,F,1,M,0,6,4
Male,22,Caucasian,0,0,0,3,-1,1,F,1,M,0,6,7
Male,22,Caucasian,0,2,0,3,-1,1,F,1,M,0,6,8
Male,22,African-American,0,0,0,3,-1,1,F,0,O,0,6,6
Male,21,African-American,0,0,0,3,-1,1,F,1,M,0,6,9
Male,21,African-American,0,0,0,3,-1,1,F,1,F,0,6,7
Male,21,Caucasian,0,2,1,3,-1,1,F,1,M,0,6,10
Male,36,African-American,0,0,0,2,-1,1,F,1,M,0,6,6
Male,34,Caucasian,0,0,0,2,-1,1,F,1,F,0,6,7
Male,34,Caucasian,0,0,0,2,-1,1,F,1,F,0,6,4
Male,31,Caucasian,1,0,0,2,-1,1,M,1,M,0,6,6
Male,31,African-American,0,0,0,2,-1,1,M,0,O,0,6,4
Male,30,Caucasian,1,0,0,2,-1,1,F,0,O,0,6,5
Male,28,Hispanic,0,0,0,2,-1,1,F,0,O,0,6,8
Male,27,Caucasian,0,0,0,2,-1,1,F,1,M,0,6,7
Male,26,Caucasian,0,0,0,2,-1,1,F,0,O,0,6,5
Male,26,African-American,0,0,0,2,-1,1,F,1,M,1,6,5
Male,25,African-American,0,0,0,2,-1,1,F,0,O,0,6,5
Male,25,African-American,0,0,0,2,-1,1,F,0,O,0,6,4
Male,25,Caucasian,0,0,0,2,-1,1,F,0,O,0,6,5
Male,25,Other,0,0,0,2,-1,1,M,0,O,0,6,6
Male,25,African-American,1,1,0,2,-1,1,F,1,F,0,6,7
Male,25,African-American,0,0,0,2,-1,1,M,0,O,0,6,8
Male,25,African-American,0,0,1,2,-1,1,M,1,M,0,6,4
Male,24,African-American,0,0,0,2,-1,1,F,0,O,0,6,8
Male,23,Other,0,0,0,2,-1,1,M,0,O,0,6,4
Male,23,African-American,0,0,0,2,-1,1,F,1,M,1,6,7
Male,23,African-American,0,0,0,2,-1,1,M,0,O,0,6,7
Male,23,African-American,0,0,0,2,-1,1,F,0,O,0,6,6
Male,23,African-American,0,0,0,2,-1,1,F,0,O,0,6,5
Male,23,Caucasian,0,0,0,2,-1,1,F,1,M,1,6,7
Female,23,Hispanic,0,1,0,2,-1,1,M,0,O,0,6,4
Male,23,African-American,0,0,1,2,-1,1,F,1,M,0,6,7
Male,23,African-American,0,0,0,2,-1,1,F,0,O,0,6,6
Male,22,Caucasian,0,0,0,2,-1,1,M,1,F,1,6,5
Male,22,African-American,0,0,0,2,-1,1,F,1,M,1,6,4
Male,22,Caucasian,1,0,0,2,-1,1,F,0,O,0,6,4
Male,22,Caucasian,0,0,0,2,-1,1,F,0,O,0,6,8
Female,22,Caucasian,0,0,0,2,-1,1,M,1,M,0,6,7
Male,22,Caucasian,0,0,1,2,-1,1,M,1,M,0,6,5
Male,22,African-American,0,0,0,2,-1,1,F,0,O,0,6,6
Male,22,African-American,0,1,0,2,-1,1,M,1,F,1,6,7
Male,22,African-American,0,0,0,2,-1,1,M,1,F,1,6,7
Male,22,African-American,0,0,0,2,-1,1,M,0,O,0,6,6
Male,21,African-American,1,0,1,2,-1,1,F,0,O,0,6,9
Male,21,Caucasian,0,0,0,2,-1,1,F,0,O,0,6,6
Male,21,African-American,0,0,0,2,-1,1,F,1,F,1,6,9
Male,21,Caucasian,0,0,0,2,-1,1,F,1,M,0,6,4
Male,21,African-American,0,0,1,2,-1,1,F,1,M,0,6,6
Female,21,African-American,0,1,0,2,-1,1,F,0,O,0,6,9
Male,21,Other,0,0,0,2,-1,1,F,1,M,0,6,7
Male,57,African-American,0,0,0,1,-1,1,F,1,M,0,6,5
Male,49,African-American,0,0,0,1,-1,1,F,0,O,0,6,5
Male,31,African-American,0,0,0,1,-1,1,F,0,O,0,6,10
Male,30,Hispanic,0,0,0,1,-1,1,F,0,O,0,6,9
Male,30,Caucasian,0,0,0,1,-1,1,F,1,M,0,6,8
Male,30,African-American,0,0,0,1,-1,1,M,0,O,0,6,8
Male,28,African-American,0,0,0,1,-1,1,F,0,O,0,6,7
Male,28,African-American,0,0,0,1,-1,1,M,0,O,0,6,9
Male,27,Native American,0,0,0,1,-1,1,M,0,O,0,6,3
Male,27,African-American,0,0,0,1,-1,1,M,0,O,0,6,7
Male,26,African-American,0,0,0,1,-1,1,M,1,F,1,6,8
Male,26,Caucasian,0,0,0,1,-1,1,F,0,O,0,6,9
Male,26,Caucasian,0,0,0,1,-1,1,F,1,F,0,6,7
Male,26,African-American,0,0,0,1,-1,1,F,0,O,0,6,6
Male,26,African-American,0,0,0,1,-1,1,F,0,O,0,6,7
Male,25,Other,0,0,0,1,-1,1,M,1,M,1,6,4
Male,25,African-American,0,0,0,1,-1,1,F,0,O,0,6,3
Female,25,African-American,0,0,0,1,-1,1,F,0,O,0,6,5
Male,24,African-American,0,0,0,1,-1,1,F,0,O,0,6,3
Male,24,African-American,0,0,0,1,-1,1,M,1,M,1,6,4
Male,24,Other,0,0,0,1,-1,1,F,1,M,1,6,4
Male,24,African-American,0,0,0,1,-1,1,F,1,M,0,6,7
Male,24,African-American,0,0,0,1,-1,1,M,1,F,1,6,6
Male,24,Other,0,0,0,1,-1,1,F,0,O,0,6,6
Female,24,Caucasian,0,0,0,1,-1,1,F,0,O,0,6,6
Male,23,Caucasian,0,0,0,1,-1,1,M,0,O,0,6,4
Male,23,African-American,0,0,0,1,-1,1,M,1,M,0,6,7
Male,23,African-American,0,0,0,1,-1,1,F,0,O,0,6,4
Male,23,Other,0,0,0,1,-1,1,F,0,O,0,6,7
Male,23,African-American,0,0,0,1,-1,1,F,0,O,0,6,9
Male,22,African-American,0,0,1,1,-1,1,F,1,M,0,6,4
Male,22,Hispanic,0,0,0,1,-1,1,F,0,O,0,6,4
Male,22,African-American,0,0,0,1,-1,1,F,0,O,0,6,7
Male,22,African-American,0,0,0,1,-1,1,F,1,F,0,6,4
Male,22,Caucasian,0,1,1,1,-1,1,F,1,M,0,6,4
Male,22,Caucasian,0,1,0,1,-1,1,F,1,M,0,6,8
Female,22,African-American,0,0,0,1,-1,1,F,1,M,0,6,6
Male,22,African-American,0,0,0,1,-1,1,F,1,M,0,6,6
Male,22,African-American,0,0,0,1,-1,1,F,1,M,0,6,7
Male,22,African-American,0,0,0,1,-1,1,F,1,M,0,6,3
Male,22,African-American,1,0,0,1,-1,1,M,0,O,0,6,7
Male,22,Other,0,0,0,1,-1,1,F,0,O,0,6,6
Male,22,Caucasian,0,0,0,1,-1,1,M,0,O,0,6,7
Male,22,African-American,0,0,0,1,-1,1,M,1,M,1,6,6
Female,22,Caucasian,0,0,0,1,-1,1,F,0,O,0,6,7
Male,22,Hispanic,0,0,0,1,-1,1,F,1,M,0,6,6
Male,21,Caucasian,0,0,0,1,-1,1,F,0,O,0,6,5
Male,21,Caucasian,0,0,0,1,-1,1,F,0,O,0,6,3
Male,21,Other,0,0,0,1,-1,1,F,1,M,0,6,4
Male,21,African-American,0,1,1,1,-1,1,F,1,M,0,6,9
Male,21,Caucasian,0,0,0,1,-1,1,F,1,M,0,6,6
Male,21,African-American,0,0,0,1,-1,1,F,0,O,0,6,6
Male,21,Caucasian,0,1,1,1,-1,1,M,1,F,0,6,3
Male,21,Caucasian,0,0,0,1,-1,1,F,1,M,0,6,5
Male,21,African-American,0,0,0,1,-1,1,F,1,M,1,6,6
Male,21,African-American,0,0,0,1,-1,1,F,1,F,0,6,4
Male,21,Caucasian,1,0,0,1,-1,1,F,1,M,0,6,3
Male,21,African-American,0,1,0,1,-1,1,F,0,O,0,6,7
Male,21,African-American,0,0,0,1,-1,1,M,0,O,0,6,4
Male,21,African-American,0,0,0,1,-1,1,F,1,M,0,6,6
Male,21,Caucasian,0,0,0,1,-1,1,F,0,O,0,6,4
Male,21,African-American,0,0,0,1,-1,1,F,0,O,0,6,3
Male,21,Caucasian,0,0,0,1,-1,1,F,0,O,0,6,5
Male,21,Caucasian,0,0,0,1,-1,1,F,0,O,0,6,4
Male,21,Hispanic,1,0,0,1,-1,1,F,1,M,1,6,8
Male,21,African-American,0,0,0,1,-1,1,F,0,O,0,6,9
Male,21,Caucasian,0,0,0,1,-1,1,F,0,O,0,6,3
Male,21,Caucasian,0,0,0,1,-1,1,F,0,O,0,6,5
Male,21,African-American,0,0,0,1,-1,1,F,1,M,0,6,6
Male,21,African-American,0,0,0,1,-1,1,M,0,O,0,6,5
Male,21,African-American,0,0,0,1,-1,1,F,0,O,0,6,5
Male,21,African-American,0,0,0,1,-1,1,F,0,O,0,6,9
Male,20,African-American,1,0,0,1,-1,1,F,0,O,0,6,3
Female,20,Caucasian,0,0,0,1,-1,1,F,1,M,0,6,8
Male,20,Other,0,0,0,1,-1,1,F,1,M,0,6,6
Female,20,African-American,0,0,0,1,-1,1,F,0,O,0,6,5
Female,20,African-American,0,0,0,1,-1,1,F,1,M,0,6,8
Female,20,Other,0,0,0,1,-1,1,M,0,O,0,6,4
Male,20,African-American,0,0,1,1,-1,1,F,0,O,0,6,7
Male,20,African-American,0,0,2,1,-1,1,F,0,O,0,6,2
Male,20,African-American,0,0,0,1,-1,1,F,0,O,0,6,5
Male,20,Caucasian,0,0,0,1,-1,1,F,0,O,0,6,4
Male,20,African-American,0,0,0,1,-1,1,F,0,O,0,6,4
Male,50,African-American,0,0,0,0,-1,1,F,0,O,0,6,3
Male,48,African-American,0,0,0,0,-1,1,F,0,O,0,6,7
Male,47,African-American,0,0,0,0,-1,1,F,1,F,1,6,8
Male,38,African-American,0,0,0,0,-1,1,F,0,O,0,6,8
Male,35,African-American,0,0,0,0,-1,1,M,1,M,0,6,8
Female,34,African-American,0,0,0,0,-1,1,M,0,O,0,6,8
Male,34,African-American,0,0,0,0,-1,1,M,0,O,0,6,8
Male,33,African-American,0,0,0,0,-1,1,F,0,O,0,6,10
Male,33,African-American,0,0,0,0,-1,1,M,1,M,0,6,8
Female,33,African-American,0,0,0,0,-1,1,M,0,O,0,6,9
Male,33,African-American,0,0,0,0,-1,1,M,0,O,0,6,9
Male,33,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,9
Male,33,Caucasian,0,0,0,0,-1,1,M,0,O,0,6,7
Male,32,African-American,0,0,0,0,-1,1,M,0,O,0,6,8
Male,32,African-American,0,0,0,0,-1,1,M,0,O,0,6,6
Male,32,African-American,0,0,0,0,-1,1,F,0,O,0,6,6
Female,30,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,10
Male,29,African-American,0,0,0,0,-1,1,F,0,O,0,6,9
Male,29,African-American,0,0,0,0,-1,1,F,0,O,0,6,8
Male,27,Hispanic,0,0,0,0,-1,1,M,0,O,0,6,8
Male,27,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,5
Male,27,African-American,0,0,0,0,-1,1,F,0,O,0,6,5
Female,27,African-American,0,0,0,0,-1,1,F,0,O,0,6,8
Female,26,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,6
Female,26,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,4
Male,26,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,5
Male,25,Hispanic,0,0,0,0,-1,1,F,0,O,0,6,3
Male,25,Caucasian,0,0,0,0,-1,1,M,0,O,0,6,9
Male,25,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,4
Male,24,Hispanic,0,0,0,0,-1,1,F,0,O,0,6,6
Female,24,African-American,0,0,0,0,-1,1,F,0,O,0,6,7
Male,24,African-American,0,0,0,0,-1,1,F,0,O,0,6,10
Male,24,Hispanic,0,0,0,0,-1,1,F,0,O,0,6,6
Male,24,African-American,0,0,0,0,-1,1,M,1,M,0,6,9
Male,23,Caucasian,0,0,0,0,-1,1,M,0,O,0,6,9
Male,23,African-American,0,0,0,0,-1,1,M,0,O,0,6,7
Female,23,African-American,0,0,0,0,-1,1,M,0,O,0,6,6
Male,23,African-American,0,0,0,0,-1,1,F,0,O,0,6,5
Male,23,African-American,0,0,0,0,-1,1,F,0,O,0,6,5
Female,23,African-American,0,0,0,0,-1,1,F,0,O,0,6,5
Female,23,African-American,0,0,0,0,-1,1,F,0,O,0,6,7
Male,23,African-American,0,0,0,0,-1,1,F,1,M,1,6,9
Male,23,African-American,0,0,0,0,-1,1,F,0,O,0,6,4
Male,23,African-American,0,0,0,0,-1,1,M,0,O,0,6,5
Female,23,African-American,0,0,0,0,-1,1,F,1,M,0,6,6
Female,23,Other,0,0,0,0,-1,1,M,0,O,0,6,6
Male,23,Caucasian,0,0,0,0,-1,1,M,0,O,0,6,5
Male,23,African-American,0,0,0,0,-1,1,F,0,O,0,6,4
Male,23,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,8
Male,22,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,8
Male,22,African-American,0,0,0,0,-1,1,F,0,O,0,6,4
Male,22,African-American,0,0,1,0,-1,1,F,1,M,0,6,8
Female,22,African-American,0,0,0,0,-1,1,M,0,O,0,6,5
Female,22,African-American,0,0,0,0,-1,1,F,0,O,0,6,8
Female,22,Caucasian,0,0,0,0,-1,1,M,0,O,0,6,5
Female,22,African-American,0,0,0,0,-1,1,M,0,O,0,6,6
Male,22,African-American,0,0,0,0,-1,1,F,0,O,0,6,4
Male,22,Caucasian,0,0,0,0,-1,1,F,1,M,0,6,5
Male,22,African-American,0,0,0,0,-1,1,F,0,O,0,6,3
Male,22,African-American,0,0,0,0,-1,1,F,1,M,1,6,3
Male,22,African-American,0,0,0,0,-1,1,F,0,O,0,6,7
Male,22,Caucasian,0,0,2,0,-1,1,F,1,M,1,6,7
Male,22,Other,0,0,0,0,-1,1,F,1,F,0,6,5
Male,22,African-American,0,0,0,0,-1,1,F,1,M,0,6,6
Male,22,African-American,0,0,0,0,-1,1,F,0,O,0,6,4
Male,22,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,3
Male,22,African-American,0,0,0,0,-1,1,F,1,M,0,6,7
Male,22,African-American,0,0,0,0,-1,1,M,0,O,0,6,8
Male,22,African-American,0,0,1,0,-1,1,M,1,M,0,6,7
Male,22,African-American,0,0,0,0,-1,1,M,0,O,0,6,4
Male,22,African-American,0,0,0,0,-1,1,F,1,F,0,6,7
Male,22,African-American,0,0,0,0,-1,1,M,1,M,1,6,10
Male,22,Other,0,0,1,0,-1,1,F,0,O,0,6,3
Male,22,African-American,0,0,0,0,-1,1,F,0,O,0,6,6
Male,21,African-American,0,0,0,0,-1,1,F,1,F,0,6,5
Male,21,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,3
Male,21,Asian,0,0,1,0,-1,1,F,1,F,1,6,6
Female,21,African-American,0,0,0,0,-1,1,M,0,O,0,6,5
Male,21,Hispanic,0,0,0,0,-1,1,F,0,O,0,6,4
Male,21,African-American,0,0,0,0,-1,1,F,1,M,0,6,3
Male,21,African-American,0,0,0,0,-1,1,F,0,O,0,6,4
Female,21,Caucasian,0,0,0,0,-1,1,F,1,F,1,6,6
Male,21,African-American,0,0,0,0,-1,1,M,1,M,0,6,4
Male,21,Other,0,0,0,0,-1,1,F,0,O,0,6,6
Male,21,African-American,0,0,0,0,-1,1,F,0,O,0,6,6
Male,21,African-American,0,0,0,0,-1,1,F,0,O,0,6,7
Male,21,African-American,0,0,0,0,-1,1,F,1,M,0,6,4
Male,21,Other,0,0,0,0,-1,1,F,0,O,0,6,4
Male,21,Other,0,0,0,0,-1,1,F,1,M,0,6,4
Male,21,African-American,0,0,0,0,-1,1,F,0,O,0,6,4
Male,21,African-American,0,0,0,0,-1,1,F,0,O,0,6,5
Male,21,African-American,0,0,0,0,-1,1,M,0,O,0,6,4
Male,21,African-American,0,0,0,0,-1,1,M,0,O,0,6,4
Male,21,Other,0,0,0,0,-1,1,F,0,O,0,6,4
Female,21,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,5
Male,21,Hispanic,0,0,0,0,-1,1,F,1,M,0,6,3
Male,21,Caucasian,0,0,0,0,-1,1,F,1,M,0,6,4
Female,21,African-American,0,0,0,0,-1,1,M,0,O,0,6,5
Male,21,African-American,0,0,0,0,-1,1,F,0,O,0,6,4
Male,21,Caucasian,0,0,1,0,-1,1,F,0,O,0,6,8
Male,21,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,4
Male,21,Other,0,0,0,0,-1,1,M,0,O,0,6,4
Female,21,Hispanic,0,0,1,0,-1,1,M,1,M,0,6,4
Male,21,Caucasian,0,0,0,0,-1,1,M,0,O,0,6,4
Male,21,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,4
Female,21,Caucasian,0,0,0,0,-1,1,M,1,M,0,6,5
Male,21,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,3
Male,21,African-American,0,0,0,0,-1,1,F,1,M,0,6,6
Male,21,African-American,0,0,0,0,-1,1,F,0,O,0,6,4
Male,21,African-American,0,0,0,0,-1,1,F,1,M,0,6,4
Female,21,African-American,0,0,0,0,-1,1,F,0,O,0,6,5
Female,20,African-American,0,0,0,0,-1,1,F,0,O,0,6,5
Male,20,African-American,0,0,0,0,-1,1,F,0,O,0,6,8
Male,20,Other,0,0,1,0,-1,1,F,1,F,1,6,8
Male,20,Caucasian,0,0,1,0,-1,1,F,0,O,0,6,4
Male,20,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,4
Female,20,African-American,0,0,0,0,-1,1,F,0,O,0,6,4
Male,20,Caucasian,0,0,0,0,-1,1,M,1,M,0,6,5
Male,20,African-American,0,0,1,0,-1,1,F,0,O,0,6,4
Male,20,African-American,0,0,1,0,-1,1,F,1,M,0,6,7
Male,20,African-American,0,0,0,0,-1,1,M,1,M,0,6,3
Male,20,African-American,0,0,0,0,-1,1,F,0,O,0,6,3
Male,20,African-American,0,0,0,0,-1,1,F,0,O,0,6,6
Male,20,African-American,0,0,0,0,-1,1,F,0,O,0,6,3
Female,20,African-American,0,0,0,0,-1,1,F,0,O,0,6,5
Female,20,African-American,0,0,0,0,-1,1,F,0,O,0,6,4
Male,20,African-American,0,0,0,0,-1,1,M,1,M,0,6,3
Male,20,African-American,0,0,0,0,-1,1,F,0,O,0,6,8
Male,20,African-American,0,0,1,0,-1,1,F,0,O,0,6,3
Male,20,Hispanic,0,0,0,0,-1,1,M,0,O,0,6,3
Male,20,Hispanic,0,0,0,0,-1,1,M,1,F,0,6,4
Male,20,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,3
Female,20,African-American,0,0,0,0,-1,1,F,0,O,0,6,6
Male,20,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,4
Female,20,African-American,0,0,0,0,-1,1,F,1,M,0,6,6
Male,20,African-American,0,0,0,0,-1,1,F,0,O,0,6,3
Male,20,African-American,0,0,0,0,-1,1,F,1,M,0,6,5
Male,20,Other,0,0,0,0,-1,1,M,0,O,0,6,5
Male,20,Caucasian,0,0,2,0,-1,1,F,0,O,0,6,2
Male,20,African-American,0,0,1,0,-1,1,M,1,M,0,6,5
Male,20,Caucasian,0,0,1,0,-1,1,M,0,O,0,6,4
Male,20,African-American,0,0,0,0,-1,1,F,0,O,0,6,3
Female,20,Caucasian,0,0,0,0,-1,1,M,1,M,0,6,6
Female,20,Other,0,0,0,0,-1,1,M,0,O,0,6,5
Male,19,Caucasian,0,0,0,0,-1,1,M,0,O,0,6,2
Male,19,African-American,0,0,0,0,-1,1,F,1,F,0,6,4
Male,19,Caucasian,0,0,0,0,-1,1,F,0,O,0,6,3
Female,19,African-American,0,0,0,0,-1,1,M,1,M,1,6,4
Male,19,African-American,0,0,0,0,-1,1,M,0,O,0,6,4
Male,21,African-American,0,2,1,3,-3,1,F,1,M,1,6,9
Male,35,African-American,0,0,0,27,-103,1,F,0,O,0,6,10
Male,27,African-American,0,0,0,5,-182,1,F,0,O,0,6,9
Male,24,Caucasian,0,0,0,3,-214,1,F,0,O,0,6,5
Male,37,African-American,1,0,0,11,-479,1,F,0,O,0,6,8
Female,23,African-American,0,0,0,2,126,0,M,1,M,1,6,8
Male,28,African-American,0,1,0,21,1,0,F,0,O,0,6,7
Male,57,African-American,0,0,0,28,0,0,F,1,M,1,6,10
Male,34,African-American,2,1,3,21,0,0,F,1,M,0,6,9
Male,48,Caucasian,0,0,0,20,0,0,F,1,M,0,6,8
Male,30,African-American,4,0,0,12,0,0,F,1,F,0,6,9
Male,50,African-American,0,0,0,11,0,0,F,0,O,0,6,9
Male,44,Caucasian,0,0,0,11,0,0,M,0,O,0,6,3
Male,30,African-American,0,0,0,11,0,0,F,1,M,0,6,7
Male,33,African-American,0,0,0,10,0,0,F,1,M,0,6,9
Male,30,African-American,0,1,0,10,0,0,F,0,O,0,6,9
Female,30,African-American,0,0,0,10,0,0,F,1,M,0,6,9
Male,31,African-American,0,0,0,9,0,0,F,1,M,1,6,8
Female,42,African-American,0,0,0,8,0,0,F,1,F,0,6,8
Female,35,African-American,0,0,0,8,0,0,F,1,F,0,6,9
Male,23,African-American,0,1,1,8,0,0,F,1,F,0,6,9
Male,25,African-American,0,0,0,7,0,0,F,0,O,0,6,7
Male,25,Native American,0,0,0,7,0,0,F,1,F,1,6,9
Male,31,African-American,0,0,0,6,0,0,F,0,O,0,6,8
Male,27,African-American,0,0,0,6,0,0,F,1,M,0,6,7
Male,26,African-American,0,0,0,6,0,0,M,0,O,0,6,8
Male,23,Caucasian,0,0,0,6,0,0,F,1,F,1,6,9
Male,31,Hispanic,0,0,0,5,0,0,F,1,M,0,6,6
Male,28,African-American,0,0,0,5,0,0,F,1,M,0,6,9
Female,45,Caucasian,0,0,0,4,0,0,F,0,O,0,6,7
Male,31,Caucasian,0,1,1,4,0,0,F,1,M,1,6,8
Male,29,African-American,0,0,0,4,0,0,F,0,O,0,6,6
Male,28,African-American,0,0,0,4,0,0,F,1,M,0,6,7
Male,26,African-American,0,0,0,4,0,0,F,1,M,1,6,8
Male,50,Caucasian,0,0,0,3,0,0,M,1,F,1,6,4
Male,24,Caucasian,0,1,2,3,0,0,M,0,O,0,6,5
Male,24,African-American,0,0,0,3,0,0,F,0,O,0,6,7
Male,38,African-American,0,0,0,2,0,0,F,1,M,0,6,7
Male,37,African-American,0,0,0,2,0,0,F,0,O,0,6,7
Male,27,African-American,0,0,0,2,0,0,M,1,M,1,6,5
Male,25,Caucasian,0,0,0,2,0,0,M,0,O,0,6,6
Male,25,Caucasian,0,0,0,2,0,0,M,1,F,1,6,4
Male,25,Caucasian,0,0,0,2,0,0,M,0,O,0,6,6
Male,24,African-American,0,0,0,2,0,0,F,1,M,0,6,-1
Male,23,Caucasian,0,0,1,2,0,0,F,1,F,0,6,7
Male,23,Caucasian,0,0,0,2,0,0,F,0,O,0,6,6
Male,22,African-American,0,0,1,2,0,0,F,1,M,0,6,3
Male,22,African-American,0,0,0,2,0,0,F,0,O,0,6,9
Male,21,African-American,0,0,0,2,0,0,F,1,M,0,6,10
Male,30,Caucasian,0,0,0,1,0,0,M,1,M,1,6,8
Female,26,African-American,0,0,0,1,0,0,F,0,O,0,6,7
Male,25,African-American,0,0,0,1,0,0,F,0,O,0,6,6
Male,23,African-American,0,0,0,1,0,0,F,1,M,1,6,6
Male,23,African-American,0,0,0,1,0,0,M,0,O,0,6,6
Female,23,Caucasian,0,0,0,1,0,0,F,1,M,0,6,7
Male,21,African-American,0,0,0,1,0,0,F,1,F,0,6,4
Male,20,African-American,0,0,0,1,0,0,F,1,M,0,6,7
Male,42,African-American,0,0,0,0,0,0,F,1,F,0,6,10
Male,33,African-American,0,0,0,0,0,0,F,1,M,0,6,5
Female,30,African-American,0,0,0,0,0,0,M,0,O,0,6,8
Female,28,African-American,0,0,0,0,0,0,M,0,O,0,6,7
Male,27,African-American,0,0,0,0,0,0,F,1,M,0,6,6
Female,27,Caucasian,0,0,0,0,0,0,M,1,F,1,6,8
Male,26,Caucasian,0,0,0,0,0,0,M,1,M,0,6,6
Male,25,African-American,0,0,0,0,0,0,F,0,O,0,6,8
Male,24,African-American,0,0,0,0,0,0,F,0,O,0,6,8
Male,23,African-American,0,0,0,0,0,0,M,0,O,0,6,4
Male,22,Hispanic,0,0,1,0,0,0,F,0,O,0,6,7
Male,22,African-American,0,0,0,0,0,0,F,0,O,0,6,7
Male,22,Caucasian,0,0,0,0,0,0,F,1,F,1,6,5
Male,22,African-American,0,0,0,0,0,0,M,0,O,0,6,6
Male,21,Hispanic,0,0,0,0,0,0,M,0,O,0,6,3
Male,21,African-American,0,0,0,0,0,0,M,0,O,0,6,3
Male,21,Hispanic,0,0,0,0,0,0,F,1,M,0,6,6
Male,21,Caucasian,0,0,0,0,0,0,F,0,O,0,6,3
Male,21,Hispanic,0,0,0,0,0,0,M,0,O,0,6,3
Male,21,African-American,0,0,0,0,0,0,M,0,O,0,6,4
Female,21,African-American,0,0,0,0,0,0,F,1,F,1,6,7
Male,21,African-American,0,0,0,0,0,0,M,1,F,0,6,4
Male,21,Hispanic,0,0,0,0,0,0,F,0,O,0,6,3
Male,21,African-American,0,0,0,0,0,0,F,0,O,0,6,5
Male,20,African-American,0,0,0,0,0,0,F,0,O,0,6,8
